S.No,TYPE 1 GNSZ,TYPE 2 FNSZ,TYPE 3 ABSZ,TYPE 4 CPSZ,TYPE 5 TCSZ,TYPE 6 TNSZ
19,-0.8785782478073945,0.09062813041892011,0.8465784720981855,-3.8861861361623053,-2.2223120922404673,-1.2851887351097646
20,-0.5199491929371288,0.23884335813763063,0.7998345765298184,-4.026059651671714,-2.2856223170986008,-1.569619020037586
21,-0.11171812578132484,0.36352203328941113,0.8056611440023107,-4.086476614962488,-2.3396057084930417,-1.7974397557742876
22,0.17212180420288828,0.4769794321616892,0.8675203377964188,-4.00798828330941,-2.443373783062356,-1.9533345791962102
23,0.25825901337720664,0.5546645415790484,0.9629972308722324,-3.701093596949225,-2.62799816938473,-2.073476538167307
24,0.2872362523608353,0.6480344650824124,0.8730185157978364,-3.1104415724535266,-2.8441514693389074,-2.2019035652440113
25,0.46828876555720894,0.7592483196654888,0.7895231471380807,-2.251748615905812,-3.025123513999281,-2.3266201016967316
26,0.5842321771861152,0.8839256617547088,1.0819774275206604,-1.2798862917051879,-3.1809597276280854,-2.502483802969921
27,0.6173177510245955,0.991543802258122,1.3582655633700609,-0.41210455500982346,-3.316494266506405,-2.640337848234684
28,0.8253288048743401,1.0987540256180441,1.2111095501034466,0.17945322420849294,-3.356637361570291,-2.777087217752032
29,1.1822006193306165,1.2005986721722406,1.0374759629119157,0.47052531255218394,-3.335587402186617,-3.0431988612978835
30,1.5119740435504017,1.318017488619926,1.248921252058589,0.48386177001969866,-3.187477524333849,-3.2775256627862284
31,1.6898201503627717,1.4309767664487907,1.2355792569766502,0.3228373200910838,-2.9131629104499193,-3.488206981558445
32,1.8256566584891472,1.524032975896267,1.8515909919307165,0.12834367151565684,-2.541336712957516,-3.518040003890458
33,1.9186302827919384,1.5895658870127576,2.271422856864913,-0.07849322762455169,-2.1029547544796885,-3.4477338308617655
34,1.8511538723391885,1.6387207915118207,2.536724019267794,-0.36709791517214513,-1.529834051892172,-3.2867019263567743
35,1.7983434268640943,1.675654178456873,2.1714611018698533,-0.7533054823122054,-0.890424832831086,-3.044303537045297
36,1.790761147292313,1.7136629025340044,1.386272493974552,-1.1380076226374316,-0.3264082599473845,-2.881641727526483
37,1.8633572685705957,1.739058188664359,1.5677217505776546,-1.3482926363078827,0.19151457340848935,-2.6343773432049233
38,1.9315998115221782,1.7345484380224285,1.8675038074433525,0.0,0.6923337580057284,-2.3902440030263414
39,2.029924202483484,1.6990449828505296,2.207114815872221,0.0,1.288862110448161,-2.1089244307860247
40,2.0661310568727647,1.6518643440034613,2.6904102917306325,0.0,1.8544940279368447,-1.8746654008159258
41,1.9228480651466235,1.585005479993531,1.7835205458551437,0.0,2.4434652994607484,-1.6036606536526934
42,1.7196486476784365,1.5057775728395688,1.6971822626315154,0.0,2.9215300985653805,-1.3780865437458556
43,1.4046749576027695,1.4029078011764027,1.6105625027183945,0.0,3.3960791476474035,-1.1268507484550636
44,0.9624199056376928,1.283027706887979,1.4521380393157686,0.0,3.7862323798860387,-0.9285716175219161
45,0.6272896343427359,1.1702803860062225,1.6457377063486254,0.0,4.15097659781432,-0.6577362991542992
46,0.3740058248675236,1.0363564776436818,1.4912351514862596,0.0,4.294050401310379,-0.444140805097492
47,0.1714874140649659,0.8594337476861381,1.4345082159972296,0.0,4.256460976026428,-0.25347580423931426
48,-0.15410471030007877,0.679109486428567,1.7252267234612721,0.0,4.067269677934822,-0.11610632533001286
49,-0.5320289540298355,0.51208430162802,1.5189606054012585,0.0,3.705732394148784,-0.00016620049018588217
50,-0.831554332184595,0.3583377529919037,1.1835998949837243,0.0,3.216291886989581,0.136010499697981
51,-1.2780636490043011,0.21236962439588924,1.115398093119722,0.0,2.626625779734858,0.2284135762508743
52,-1.8232074580348403,0.05779302213881267,1.4250036864487035,0.0,1.9994177573316239,0.31576767469441963
53,-2.0726545245992316,-0.07771723067063824,1.782347726315592,0.0,1.3752147509950112,0.34021286132585354
54,-2.1269161628498927,-0.17741564650254432,1.9927609342674601,0.0,0.8779736734731464,0.3352824833734365
55,-2.084618757775448,-0.25923769339910074,1.7281916112572588,0.0,0.4561638441137118,0.33834236742225615
56,-2.19954065940591,-0.33003709033765866,1.4306895155764496,0.0,0.180851517385528,0.305479958224634
57,-2.28450434816535,-0.39440090558865337,0.8329831479957037,0.0,0.02054044287490759,0.2775987556181135
58,-2.2778017022033397,-0.47186694839191545,0.5286411687602298,0.0,0.0029112132429606687,0.18310492772732245
59,-2.4701901388546643,-0.551563204858775,0.19840333409145708,0.0,0.014016707402213061,0.14702337141300187
60,-2.688456828799895,-0.643376111291558,-0.536804396306314,0.0,0.07926297027955366,0.10241954667921134
61,-2.6347525620761623,-0.7343207496433153,-0.912331830314411,0.0,0.14517437505306333,0.1019485346273997
62,-2.4506193044400377,-0.8250752044031181,-1.3878210193175657,0.0,0.20678314318572893,0.006472019722037505
63,-2.2566742811244183,-0.9111132838241239,-1.575763004891626,0.0,0.2665894955551148,0.0439801664954423
64,-2.2655922255552756,-0.9776548789446724,-1.823368666081753,0.0,0.3777335186515903,0.12273405927353435
65,-2.1877851872015985,-1.023763291138969,-2.171846190229632,0.0,0.3386445547177938,0.2246590341400303
66,-2.167764401954324,-1.045346462700684,-2.043999477862194,0.0,0.22809143893086137,0.32918643530718344
67,-2.2889998028807232,-1.037268103584486,-2.4901400307076123,0.0,0.12326923323145766,0.43161969656052646
68,-2.399805262434124,-0.9867201487097746,-2.248830064805798,0.0,0.17166721432815693,0.516388311582976
69,-2.199516337739281,-0.9053686728970496,-2.120054479363035,0.0,0.20720776502122973,0.6399527322255099
70,-1.9347608088371022,-0.8118058996766103,-2.4981621163581447,0.0,0.2825529010631739,0.7857970394915088
71,-1.6366116316524684,-0.7279718170221801,-2.7310277815751878,0.0,0.3012303230582803,0.900639265735746
72,-1.4028297452030987,-0.6604788595876723,-3.106724101596979,0.0,0.269303512042162,1.1131504155006127
73,-1.1804324255419392,-0.5877465219364927,-3.391250121892191,0.0,0.21556954885878452,1.2442916918830809
74,-0.9903808956926095,-0.5392963631777095,-3.702994938061314,0.0,0.17974987611999785,1.59388090302879
75,-0.7166324305541323,-0.5175967708190503,-3.955751622669152,0.0,-0.010364900229236522,1.7102276569780945
76,-0.3800915025946582,-0.5140566010127383,-4.2772918276326095,0.0,-0.26452036976900495,1.953696836277863
77,0.09934935084154092,-0.4739878509255576,-4.609978509499966,0.0,-0.5211582438855475,2.0237454775372203
78,0.5188068939524627,-0.4349824404074123,-4.023240350253108,0.0,-0.7907931094285734,2.147614870011862
79,0.9545538732885661,-0.3771990663088807,-3.4155415601953827,0.0,-1.0562322361354965,2.170745289189318
80,1.2433067799319606,-0.32103269709614923,-2.8885890497967033,0.0,-1.270027845618431,2.160593115756025
81,1.411491104675718,-0.24641229850521568,-2.7347901866580697,0.0,-1.3025485333275577,2.1874746884684133
82,1.4540965841941385,-0.16698931986324422,-3.053374886381858,0.0,-1.087345436082194,2.2061762389284745
83,1.5508522276578343,-0.08032292362208965,-2.6462657678127175,0.0,-0.5567195802628756,2.2602375790335336
84,1.5838688901075306,-0.03317872181833997,-1.9951257420100017,0.0,0.10220145754699343,2.384540709224952
85,1.645327714875004,-0.0071262358456940155,-1.0545057061770102,0.0,0.6377861837529297,2.411761139528571
86,1.6954972327152333,-0.010061195249571326,-0.270217823688085,0.0,0.9804856988367484,2.5576596640091673
87,1.6454472964026,-0.036596694223279276,-0.6169595749174274,0.0,1.3127211065897635,2.472281105322501
88,1.4725101126383058,-0.07506932407143993,-1.2161108561709006,0.0,1.5728272205934737,2.4005042903478637
89,1.1726563919840467,-0.09080834936823541,-0.9999555237533874,0.0,1.7076580155905794,2.2449551016689973
90,0.7632599116355738,-0.09586954355599657,-1.020568999980546,0.0,1.5333938081777323,2.107944811806401
91,0.41113284897762403,-0.10834745347579652,-0.7560841199771925,0.0,1.0147137820382732,1.9724119410415737
92,0.008809920007262956,-0.1472359988428109,-0.2516497447379042,0.0,0.40079672002456185,1.8284449048309968
93,-0.4010689400626973,-0.17507034510456335,-0.6754879612192092,0.0,-0.06989806931983873,1.7145074283553474
94,-0.6846474121306421,-0.19097378145047833,1.3333414466973974e-15,0.0,-0.39135461509475583,1.5609574994647462
95,-0.7523042082775613,-0.18457685857716757,1.3333414466973974e-15,0.0,-0.6291279960578945,1.5948398700119748
96,-0.6793493424164919,-0.17604392512786313,1.3333414466973974e-15,0.0,-0.7985313227384695,1.6313551640430717
97,-0.6926249187851541,-0.18396142802843626,1.3333414466973974e-15,0.0,-0.8191566602866427,1.6643903906122217
98,-0.7670836743661548,-0.2230637077593061,1.3333414466973974e-15,0.0,-0.766058145164784,1.5626755074522893
99,-0.7581616763241925,-0.24127778587663098,1.3333414466973974e-15,0.0,-0.7222389533711774,1.5642613609792524
100,-0.6434870449711311,-0.2375887574177378,1.3333414466973974e-15,0.0,-0.6773537529136213,1.539883945866065
101,-0.6207260186169203,-0.21996255988956198,1.3333414466973974e-15,0.0,1.0549369253854325e-16,1.4812853026144168
102,-0.5521774280269155,-0.2054415094188116,1.3333414466973974e-15,0.0,1.0549369253854325e-16,1.4030600276786458
103,-0.3896255959134655,-0.24064191503530646,1.3333414466973974e-15,0.0,1.0549369253854325e-16,1.2894376887628418
104,-0.22281341852872874,-0.26360169586775767,1.3333414466973974e-15,0.0,1.0549369253854325e-16,1.22074447786841
105,-0.12688876534154445,-0.26459082828759584,1.3333414466973974e-15,0.0,1.0549369253854325e-16,1.1564293070526885
106,-0.17245540777211998,-0.25049324735687495,1.3333414466973974e-15,0.0,1.0549369253854325e-16,1.246297728823171
107,-0.25466061417465125,-0.2756352516007481,1.3333414466973974e-15,0.0,1.0549369253854325e-16,1.2640775866350829
108,-0.20027736759084194,-0.29381244832056774,1.3333414466973974e-15,0.0,1.0549369253854325e-16,1.3849243693959408
109,-0.14548267947988175,-0.3172192494649494,1.3333414466973974e-15,0.0,1.0549369253854325e-16,1.4839893861924436
110,-0.04205276533191026,-0.3071164126736467,1.3333414466973974e-15,0.0,1.0549369253854325e-16,1.5762331996774581
111,-0.00660596302480516,-0.2853972687307678,1.3333414466973974e-15,0.0,1.0549369253854325e-16,1.496906637570185
112,-0.18332111233889833,-0.2663109233447358,1.3333414466973974e-15,0.0,1.0549369253854325e-16,1.4306938642435674
113,-0.47781595911243335,-0.24865717585697772,1.3333414466973974e-15,0.0,1.0549369253854325e-16,1.3204973755751126
114,-0.7424336652370443,-0.22290818379392277,1.3333414466973974e-15,0.0,1.0549369253854325e-16,1.156575015816918
115,-1.0526220674033355,-0.18992021767355283,1.3333414466973974e-15,0.0,1.0549369253854325e-16,0.8881557520747808
116,-1.2589914087555816,-0.15737927186511333,1.3333414466973974e-15,0.0,1.0549369253854325e-16,0.7220003207903712
117,-1.2825955862196186,-0.11180319598661467,1.3333414466973974e-15,0.0,1.0549369253854325e-16,0.6058670471235423
118,-1.112729012867313,-0.08175196668686928,1.3333414466973974e-15,0.0,1.0549369253854325e-16,0.6580646704768287
119,-0.7676511799208455,-0.06557436380769271,1.3333414466973974e-15,0.0,1.0549369253854325e-16,0.70269899239383
120,-0.6740776211745236,-0.049664262148975555,1.3333414466973974e-15,0.0,1.0549369253854325e-16,0.673645342521649
121,-0.5385471606865712,-0.03124889158502594,1.3333414466973974e-15,0.0,1.0549369253854325e-16,0.5151209841917705
122,-0.33063947392000226,-0.004170836149223474,1.3333414466973974e-15,0.0,1.0549369253854325e-16,0.45166651165777666
123,-0.3215026344894785,0.018797387412777145,1.3333414466973974e-15,0.0,1.0549369253854325e-16,0.3267297177707557
124,-0.3112368643662303,0.049897292593393164,1.3333414466973974e-15,0.0,1.0549369253854325e-16,0.17789668655009566
125,-0.26785917193231995,0.07982765755432635,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.08640545745857975
126,-0.12737722547968908,0.10569351476851226,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.3270282329920042
127,0.11761086886927347,0.13134519326465596,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.4412808470274988
128,0.2335117175815779,0.16134443312454463,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.5734217533040997
129,0.520252006311372,0.18839627166332532,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.6414372490160682
130,0.6922771275770553,0.20982525232221752,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.6369236659008658
131,0.7165785261511413,0.2238752873549498,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.7822258010208947
132,0.6729940995508791,0.2068938477518347,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.656086062685002
133,0.6517552041665717,0.18577369325277515,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.7951871038854962
134,0.6065716279854125,0.16914907006166818,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.7248639879772416
135,0.5270782874120827,0.1667433364942811,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.8117233543375889
136,0.4726970676338259,0.1634013486552862,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.8190663983395735
137,0.48990870038538037,0.1634013486552862,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.6550864327908694
138,0.4446622932320947,0.16609768986084675,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.7277510546545333
139,0.408639878148089,0.16575020488676168,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.6714397001436972
140,0.41259214897540075,0.17288475571017634,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.7350500471696576
141,0.5125927081285973,0.17982556810814204,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.7598002056331999
142,0.4923692423260759,0.15913021621167248,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.6014622189784989
143,0.4858206335860533,0.12649951085749744,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.6661467445686626
144,0.4822858847025499,0.09993290709071281,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.5357340120073422
145,0.45353159432969276,0.05302776783946668,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.6207398273436538
146,0.43172113977958954,0.010504405224349865,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.5871929258117441
147,0.42770401117459883,-0.017100209922821952,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.49084893547282954
148,0.4315752097798118,-0.028896036165869193,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-0.4166120143858522
149,0.4526093978033201,-0.05012594614907071,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
150,0.37917012541521083,-0.06404978459274903,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
151,0.2818327887579567,-0.1063669668651862,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
152,0.17160902239811396,-0.1426986982412983,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
153,0.12993992704493357,-0.16395260335058748,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
154,0.14034351994574953,-0.17155417042433907,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
155,0.19205949042251155,-0.2152541829261277,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
156,0.25303188185739284,-0.24598171929819723,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
157,0.40941614467468407,-0.25489235380628983,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
158,0.4420051511528098,-0.23685201817600748,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
159,0.4153790066100437,-0.20142321450749254,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
160,0.47391517777085884,-0.16445072439400102,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
161,0.5589842604190269,-0.1512431848994598,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
162,0.5950087023085852,-0.11490789868985322,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
163,0.6082964395105624,-0.06477186014631461,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
164,0.6251655421237499,-0.022905697373489173,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
165,0.6559365040213122,0.017940228186421457,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
166,0.5500298334882253,0.06476449497566823,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
167,0.4816028512313683,0.10661554970614215,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
168,0.47933485581815716,0.14873143953195458,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
169,0.46678487583727807,0.19338103693095524,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
170,0.4776404463762943,0.24446710472589278,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
171,0.5103591684097779,0.29655163637859144,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
172,0.6214585147682866,0.34350165540270533,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
173,0.6593557249883251,0.37973029660747754,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
174,0.5679184192943039,0.41644061775075136,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
175,0.563658074023017,0.4439621386649898,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
176,0.6594185559604514,0.453074509973894,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
177,0.7996755269967584,0.4291615894107362,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
178,1.0492746039775847,0.39040190675789654,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
179,1.385039265410464,0.33063893475712824,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
180,1.7540617791537831,0.24102113800718442,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
181,2.010491190846425,0.13278623389247945,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
182,2.248348983261807,-0.0035003056813278106,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
183,2.4506951155924046,-0.15184395176002632,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
184,2.5810106053938586,-0.31207540539844164,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
185,2.7125624465823175,-0.48270474700820126,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
186,2.952396374411355,-0.6540450553168563,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
187,3.174137009073515,-0.8204250378381558,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
188,3.2142860002623443,-1.0251576745771775,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
189,1.440131962104054e-16,-1.2284888182110014,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
190,1.440131962104054e-16,-1.4200938992091074,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
191,1.440131962104054e-16,-1.5998604959622327,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
192,1.440131962104054e-16,-1.751767862619144,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
193,1.440131962104054e-16,-1.8985629343568111,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
194,1.440131962104054e-16,-2.0424190475029196,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
195,1.440131962104054e-16,-2.1442770246827205,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
196,1.440131962104054e-16,-2.2044163646797164,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
197,1.440131962104054e-16,-2.2320232015978223,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
198,1.440131962104054e-16,-2.240620566404214,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
199,1.440131962104054e-16,-2.245140092838254,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
200,1.440131962104054e-16,-2.2382459376299035,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
201,1.440131962104054e-16,-2.2092087245844576,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
202,1.440131962104054e-16,-2.175113872184745,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
203,1.440131962104054e-16,-2.1033004589918876,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
204,1.440131962104054e-16,-2.0310760181762313,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
205,1.440131962104054e-16,-1.9244887793862164,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
206,1.440131962104054e-16,-1.7912309579497032,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
207,1.440131962104054e-16,-1.6215209851524526,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
208,1.440131962104054e-16,-1.4075648885578245,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
209,1.440131962104054e-16,-1.135687668066754,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
210,1.440131962104054e-16,-0.8321768730167088,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
211,1.440131962104054e-16,-0.4825581101265541,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
212,1.440131962104054e-16,-0.10673978002791944,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
213,1.440131962104054e-16,0.2966849426346343,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
214,1.440131962104054e-16,0.7079627368406738,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
215,1.440131962104054e-16,1.1143024229686984,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
216,1.440131962104054e-16,1.4982484354982673,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
217,1.440131962104054e-16,1.8500640854880086,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
218,1.440131962104054e-16,2.1305333385352294,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
219,1.440131962104054e-16,2.364146331291753,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
220,1.440131962104054e-16,2.5406558118555638,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
221,1.440131962104054e-16,2.672104223043388,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
222,1.440131962104054e-16,2.7715329158839013,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
223,1.440131962104054e-16,2.850004087857726,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
224,1.440131962104054e-16,2.916604337730934,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
225,1.440131962104054e-16,2.990520434935774,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
226,1.440131962104054e-16,3.053653833443493,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
227,1.440131962104054e-16,3.0601885061147147,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
228,1.440131962104054e-16,3.0309277829133032,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
229,1.440131962104054e-16,2.9718095688375956,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
230,1.440131962104054e-16,2.865138347106274,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
231,1.440131962104054e-16,2.70067264242175,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
232,1.440131962104054e-16,2.4863570632899927,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
233,1.440131962104054e-16,2.2180089037505644,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
234,1.440131962104054e-16,1.967789061970406,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
235,1.440131962104054e-16,1.7317467848745942,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
236,1.440131962104054e-16,1.5041534582867797,1.3333414466973974e-15,0.0,1.0549369253854325e-16,-1.2038639995332202e-16
