"Sec/
S.No.",TYPE 1 GNSZ,TYPE 2 FNSZ,TYPE 3 ABSZ,TYPE 4 CPSZ,TYPE 5 TCSZ,TYPE 6 TNSZ
28,0.3148801023178116,2.1861341911124246,-0.4488407780253642,1.8516745397524124,-5.367471974602025,-5.4333601492232795
29,0.3643863327161526,2.271467637457574,-0.9245854352732148,1.5314376608226874,-4.340878160753118,-6.547197693284944
30,0.3679620337478904,2.244633920639749,-1.4106417498202692,1.0112333419583268,-3.3336045567677495,-7.572849507644272
31,0.37455420294858227,2.17206040768598,1.2471501934724096,0.2386684391547804,-2.286366537879149,-8.244102442652375
32,0.34334449015181895,1.9931095791813804,1.1330177524388523,-0.23766421540993765,-1.7064819499933297,-8.726097746433394
33,0.28680548284271407,1.7375323443945108,3.389610775641776,0.44285557135176895,-1.0937336092318202,-8.65624419963136
34,0.28192490513114776,1.441426176322627,4.851854081435304,1.412251878206256,-0.586213369158752,-8.336363934392658
35,0.3305386224757533,1.046625375108336,4.182501770799098,1.888190475906007,0.17037819274739016,-8.027708049587506
36,0.35847767034775174,0.6432511456991387,-0.7757454647935837,2.2642849154447835,0.6965355623701822,-7.393411022728928
37,0.35340503286512853,0.25452968447759955,-0.3542250347093098,2.9388445921238664,1.4327106126745681,-6.587931990276514
38,0.3570541685152116,-0.13060652495334182,2.646668442426427,1.458303348326004e-16,1.8533278572680416,-5.873385016453294
39,0.392630416695124,-0.48663761581092424,1.264101552056942,1.458303348326004e-16,2.1728998139588946,-5.118576044243759
40,0.418355128383171,-0.9476208289609633,4.866441303956119,1.458303348326004e-16,2.2078212408663185,-4.446495128964714
41,0.43183320525793617,-1.4261071968154087,3.1751786045857817,1.458303348326004e-16,2.3449011235951693,-3.657750627340501
42,0.47270804359230356,-1.8547563379160847,1.8426609776928924,1.458303348326004e-16,2.2663047220551578,-2.848190002003161
43,0.6172330213127,-2.2203184086890446,-0.5169983177346908,1.458303348326004e-16,2.4948161697514775,-2.0620518889783224
44,0.7067837139764266,-2.4725553467766,1.2599265883699542,1.458303348326004e-16,2.7786908552278593,-1.3059601304335244
45,0.656497946860266,-2.60975246653977,2.339984664118097,1.458303348326004e-16,2.8460543804962732,-0.5299910145391328
46,0.6407885873511622,-2.6714366122537747,2.061972323178268,1.458303348326004e-16,2.7188074810502174,0.15849207329033985
47,0.6419691900614831,-2.689251527983451,2.462919739431456,1.458303348326004e-16,2.354540145801203,0.8190745583278477
48,0.6410032423894022,-2.7262397467671913,5.719693219889226,1.458303348326004e-16,1.9040107299349376,0.9743733367523386
49,0.7430152249046511,-2.704149251262393,1.3957386601154806,1.458303348326004e-16,1.502199276697068,1.061748578724667
50,0.8457728512369446,-2.5136187275335042,0.0956650281395838,1.458303348326004e-16,1.1665791491767468,1.0454222071849593
51,0.9003460703011131,-2.2950297115303746,2.0208262955161036,1.458303348326004e-16,0.5691453003891286,0.9887172203193674
52,0.9406051876047388,-2.123204849317646,2.6207132464928335,1.458303348326004e-16,0.14438740846130446,0.8285905005967059
53,1.39488868313931,-2.013019595529597,3.323012559719159,1.458303348326004e-16,-0.34915076790432376,0.6339626593024551
54,1.5994831786661827,-1.9948483814853277,2.378464751112661,1.458303348326004e-16,-0.938396086016475,0.4595503644825493
55,1.5244555939844433,-2.0162485490056015,3.6310041579776247,1.458303348326004e-16,-1.1960775930397154,0.6671809945387817
56,1.2335641242682212,-2.0927858807092234,2.3630224155475235,1.458303348326004e-16,-1.3416074322431477,0.7740604196540822
57,1.016796428546412,-2.173710135411279,-0.06217877968910844,1.458303348326004e-16,-1.4327607052309146,0.8265905200830918
58,0.845021558603104,-2.0258908721442883,-0.9402289739076117,1.458303348326004e-16,-1.3566436322373365,0.8650974335288879
59,0.7944251065631747,-1.889295005786995,0.8141611884407407,1.458303348326004e-16,-0.8198605688441136,1.310165983395276
60,0.8210197360377742,-1.8455816563153016,-2.9276625912178234,1.458303348326004e-16,-0.38296745998323417,1.5666124643552342
61,0.7675367386151939,-1.9088023385109905,-1.1689465628805384,1.458303348326004e-16,0.3233881830415935,1.785683216183219
62,0.7261196138684304,-2.0393411335201943,-4.846687164982141,1.458303348326004e-16,0.5658816944453532,2.0041417290784644
63,0.7933122896544033,-2.184955800965637,-5.123693490575702,1.458303348326004e-16,0.963113979653585,2.1469216790401866
64,0.8216919452364736,-2.4259248048541715,-3.5010913385878326,1.458303348326004e-16,1.7199248019073714,2.4445514322090576
65,0.7234646699744071,-2.6965111061432943,-7.302270023675922,1.458303348326004e-16,2.3209764464311124,2.861748533518373
66,0.47229003114941476,-2.761802772292558,-4.041422181065786,1.458303348326004e-16,2.472907001167685,2.81349244392458
67,0.2621258022618889,-2.745413049821256,-6.2436400748031815,1.458303348326004e-16,2.5643301330448596,3.195931866395254
68,0.09588112396166343,-2.6510830710326196,-6.439058555814807,1.458303348326004e-16,3.0562744553449233,3.3891544735676944
69,0.04272575791323939,-2.56501475941362,-6.756959405233965,1.458303348326004e-16,3.1563583709540284,3.279033097532366
70,0.07118449693045094,-2.49114966506945,-5.294464595603876,1.458303348326004e-16,2.8527839865508793,3.0660963967257286
71,0.16990886807054742,-2.405660338211665,-5.663672227682466,1.458303348326004e-16,2.125311885429894,2.685470367665358
72,0.2534718149307321,-2.2889281028929607,-5.339886188487658,1.458303348326004e-16,1.3726164112395762,2.2464134210337696
73,0.24015190492624913,-2.1547372501591733,-4.732001415508135,1.458303348326004e-16,0.6967969881692959,2.2861681357329573
74,0.17470471353017672,-1.8665364509423337,-6.401584484166503,1.458303348326004e-16,0.3356920617805289,2.0764908783872835
75,0.09214725605964348,-1.5221295925983644,-7.403877573648501,1.458303348326004e-16,-0.035954227475729,1.9603578991171555
76,0.06610621063103188,-1.125502762521782,-5.835801453428091,1.458303348326004e-16,-0.11220622991401118,2.1200997829392385
77,0.07260799876299108,-0.7240436365535243,-6.487146089366181,1.458303348326004e-16,0.18423376010041992,2.2350024534969095
78,0.14215623115281012,-0.4089645832295354,-4.715452463062107,1.458303348326004e-16,0.20985348841356993,2.141172463919418
79,0.22784313312821342,-0.11439495163933612,-2.8294754934225375,1.458303348326004e-16,-0.011582596526090002,1.9134603968693453
80,0.3267482664057753,0.22542456590424095,-3.695956511159009,1.458303348326004e-16,-0.06628805326322103,1.6994391585247133
81,0.5412790306764502,0.5082586217575156,-4.495738711438234,1.458303348326004e-16,-0.031585886703440785,1.7443425111058877
82,0.673382260262895,0.8412639340344915,-5.515385565643269,1.458303348326004e-16,0.3379774292502007,1.5415223298068907
83,0.7478223679978719,1.1041007469812048,-4.598905585197524,1.458303348326004e-16,0.9025559582524235,1.3914888062039557
84,0.6895322274820709,1.273676476083062,-3.0765025616974615,1.458303348326004e-16,1.7612553774382294,1.6533754673948236
85,0.6398621813966519,1.3608359512905035,-3.144408597570221,1.458303348326004e-16,2.323902728763128,2.250279272580493
86,0.5661564198451282,1.2949875690246873,0.5260886940382822,1.458303348326004e-16,2.728750094506835,2.999024163932422
87,0.6266608965448806,1.163424416361027,-0.9165373125031139,1.458303348326004e-16,2.7602645529354857,3.293709339377167
88,0.6467085473531545,1.0284986983533904,-3.7953005266025004,1.458303348326004e-16,2.646628661223934,3.4232532666977695
89,0.6827028079759556,0.9144609690387997,0.3383159296582605,1.458303348326004e-16,2.4330943818897453,3.491917320716197
90,0.7079812631371349,0.9419404765518251,-1.9716462076639305,1.458303348326004e-16,2.058235085231476,3.3683849966303945
91,0.8027571113369713,0.9793740682288078,0.4457583686391673,1.458303348326004e-16,1.3440956998652929,3.18073084832239
92,0.8652330250984559,0.925795709171806,0.0002947733138355936,1.458303348326004e-16,0.6417710740009936,2.9689428243705107
93,0.9298385427919549,0.8558276276435021,1.6001609784761601,1.458303348326004e-16,0.05814219402464146,2.9837590065427957
94,0.9274999326384961,0.7646375277522212,0.0,1.458303348326004e-16,-0.5617321080352916,3.0812449371757857
95,0.9089661647314952,0.6220291273361617,0.0,1.458303348326004e-16,-1.3148239374694268,3.0685453524566846
96,0.8645834111669395,0.5176337211602581,0.0,1.458303348326004e-16,-2.2293082489499945,3.1244456824392484
97,0.8223867497023564,0.47501153527700696,0.0,1.458303348326004e-16,-2.795826388719836,3.023029760942771
98,0.7790094855274522,0.5233122255490923,0.0,1.458303348326004e-16,-3.298472302602976,2.856255875664657
99,0.742794921049615,0.5433094684556541,0.0,1.458303348326004e-16,-4.023119318475474,2.7309626357913577
100,0.7039197638609589,0.5012217300442936,0.0,1.458303348326004e-16,-4.505981202528908,2.475728971002921
101,0.7383718974985082,0.5569601476335184,0.0,1.458303348326004e-16,-5.992071048405514e-16,2.106799620981355
102,0.7345871902453259,0.6152594593588846,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.6829611849635655
103,0.742986980820672,0.5326873249518344,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.507365228207031
104,0.6894418464133382,0.4065354529410635,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.4159667018195603
105,0.6791722974785842,0.32171418542314173,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.3697280852803169
106,0.568359458395488,0.24116849768034257,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.4600653975177065
107,0.43797911793176036,0.15786149799944327,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.2312687929296389
108,0.31558620441728585,0.08902911734890595,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.0467399786020928
109,0.26061191936061595,0.0006894039743733393,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.175263507701463
110,0.1760265366603926,-0.08459950508145257,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.3340199783841846
111,0.18839179662638625,-0.2750632228763552,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.6653112111597457
112,0.3065819904447898,-0.37284484158761644,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.8860320926826366
113,0.4555017476323142,-0.3166387824604875,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.8924401935119717
114,0.530026587619228,-0.31289765015725546,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.9474950506826574
115,0.5261119575797426,-0.3423590670452076,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.7936598148497618
116,0.41637239368784723,-0.37413642297801775,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.5134584632995287
117,0.3001649345647675,-0.5116007664771333,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.4406428462324328
118,0.35999155324902465,-0.5767365521137626,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.6413114449963755
119,0.4388094940007421,-0.6311165823786,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.7541616574176262
120,0.4407865798792701,-0.5103982596653801,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.488525761619604
121,0.5041606555112861,-0.32104797410358243,0.0,1.458303348326004e-16,-5.992071048405514e-16,1.047917809691743
122,0.6233958804369116,-0.24290729998428912,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.7216411053176637
123,0.8887942399537139,-0.2410367338326731,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.34034452885476946
124,1.0297943559935345,-0.2702086583400182,0.0,1.458303348326004e-16,-5.992071048405514e-16,-0.1278608218221759
125,1.0364656086293678,-0.22066092396685574,0.0,1.458303348326004e-16,-5.992071048405514e-16,-0.5769876411855771
126,0.7889344566376626,-0.08938726368380302,0.0,1.458303348326004e-16,-5.992071048405514e-16,-0.9153400296520615
127,0.5853172064164623,0.015809813699936143,0.0,1.458303348326004e-16,-5.992071048405514e-16,-1.3146947392072685
128,0.48436155264202707,0.07506667714577218,0.0,1.458303348326004e-16,-5.992071048405514e-16,-1.7929349775341552
129,0.3966184813529547,0.13634998725585895,0.0,1.458303348326004e-16,-5.992071048405514e-16,-2.225642131806193
130,0.2637865543998524,0.16469797191070648,0.0,1.458303348326004e-16,-5.992071048405514e-16,-2.48745882283332
131,0.06925825040308506,0.1730932509483167,0.0,1.458303348326004e-16,-5.992071048405514e-16,-2.6303612205815896
132,-0.028234678675528337,0.10038612612657469,0.0,1.458303348326004e-16,-5.992071048405514e-16,-2.760756451561048
133,-0.13873118401806006,0.16411898714949216,0.0,1.458303348326004e-16,-5.992071048405514e-16,-2.9375419011011896
134,-0.23559709443234023,0.2789806563165804,0.0,1.458303348326004e-16,-5.992071048405514e-16,-2.832003570790936
135,-0.40778997681853707,0.3224713193416532,0.0,1.458303348326004e-16,-5.992071048405514e-16,-2.8592452878743346
136,-0.6032955261209767,0.1607786904501777,0.0,1.458303348326004e-16,-5.992071048405514e-16,-2.8060329783488442
137,-0.7549945011720319,0.004452804922267409,0.0,1.458303348326004e-16,-5.992071048405514e-16,-2.635748923189693
138,-0.8338915253588906,-0.07273031747655566,0.0,1.458303348326004e-16,-5.992071048405514e-16,-2.47277675014154
139,-0.8957178251888588,-0.104596747988014,0.0,1.458303348326004e-16,-5.992071048405514e-16,-2.337623548027653
140,-1.029515699814042,-0.2979553895889894,0.0,1.458303348326004e-16,-5.992071048405514e-16,-2.265595095302649
141,-1.0859078378864562,-0.5074142612806596,0.0,1.458303348326004e-16,-5.992071048405514e-16,-2.1226518816255306
142,-1.161280000392739,-0.6756538717027909,0.0,1.458303348326004e-16,-5.992071048405514e-16,-1.773617381494494
143,-1.220428761061501,-0.8545156256287415,0.0,1.458303348326004e-16,-5.992071048405514e-16,-1.5567681823653052
144,-1.3065449731133845,-1.1539175531106154,0.0,1.458303348326004e-16,-5.992071048405514e-16,-1.2816105134514462
145,-1.330671069648222,-1.3715267487486125,0.0,1.458303348326004e-16,-5.992071048405514e-16,-1.2373193998030108
146,-1.3583276766804309,-1.5072318693194224,0.0,1.458303348326004e-16,-5.992071048405514e-16,-1.2463280583847423
147,-1.289124022115155,-1.679880671384649,0.0,1.458303348326004e-16,-5.992071048405514e-16,-1.2424505451440617
148,-1.2108031772414676,-1.9213173168110882,0.0,1.458303348326004e-16,-5.992071048405514e-16,-1.4181689496871444
149,-1.1255229900753612,-2.099399668173866,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
150,-1.055161328066948,-2.1839314433111805,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
151,-0.968909544411965,-2.214840322102169,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
152,-0.9026037328629318,-2.0564211839760214,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
153,-0.8378005065815801,-1.71272692226124,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
154,-0.7813405827076164,-1.4960752783437126,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
155,-0.7110467065007524,-1.3902101416201105,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
156,-0.6394874953316306,-1.1503545699646804,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
157,-0.5359729275487006,-0.8119602456794773,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
158,-0.4704410039006912,-0.5511276107523527,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
159,-0.3639438608495818,-0.18886129938938354,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
160,-0.24514359481723258,0.3589918965874897,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
161,-0.1623658334916632,0.8969800829790547,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
162,-0.046649821429817696,1.200991619905982,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
163,0.04962861203769996,1.3810558806436861,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
164,0.21048431911473764,1.511149302759648,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
165,0.2878618115835275,1.5817409063384908,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
166,0.33581461736302515,1.7752331598074385,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
167,0.3310244207201916,2.087328214746707,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
168,0.3508065771390631,2.5168458329892043,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
169,0.35290228817030284,2.7577480309437536,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
170,0.30204599055776704,2.772133575395467,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
171,0.20978386583205919,2.76313704295198,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
172,0.05400079623764477,2.6235349095653038,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
173,-0.05546197563125669,2.484578566873828,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
174,-0.1277442353502401,2.74708135015061,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
175,-0.19702132453386115,2.8789117265502147,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
176,-0.3485169421802677,3.10351327661211,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
177,-0.5168177897941623,2.9438025570955615,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
178,-0.6593939257200095,2.424586838154143,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
179,-0.7608184312884958,2.0459976102538575,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
180,-0.8300616275713419,1.596237794013515,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
181,-0.9252159464964964,1.0897820084634773,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
182,-1.028719216645835,0.6575253469275418,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
183,-1.0807335217015086,0.056160597827653265,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
184,-1.1106044649176687,-0.48650400394295196,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
185,-1.1051194638089525,-1.116394886854985,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
186,-1.1216253064862634,-1.408537236177015,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
187,-1.114383523354055,-1.5059180192843586,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
188,-1.1022611625102805,-1.737133356810896,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
189,-1.0736160125388077,-2.1271686680674984,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
190,-1.0414685961539425,-2.3850173046099026,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
191,-0.9823254843019766,-2.598729487432033,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
192,-0.9651361347923744,-2.6743092674151847,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
193,-1.0024804626293706,-2.252006690043206,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
194,-1.0804793249456979,-1.0811213537102256,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
195,-1.1739051059313395,-0.1285132723551046,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
196,-1.3007097453633292,0.3647817441996345,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
197,-1.4000724328013503,0.6050604201036449,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
198,-1.5071627016160183,1.0655759917157794,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
199,-1.6059492097408683,1.3421080211296812,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
200,-1.6780789514063656,1.5802266385014683,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
201,-1.7019960417197586,2.1523749258046876,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
202,-1.7478700829184035,2.751134243479111,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
203,-1.828258394739352,3.1294562476434513,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
204,-1.953357091499012,3.1403010775938918,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
205,-2.1195396328144835,2.943000885887726,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
206,-2.182055088293539,2.823151040316328,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
207,-2.2160383701370368,2.4965145604127112,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
208,-2.1965894939091175,2.212834296062277,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
209,-2.0889117481476873,2.0087421677341717,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
210,-1.9471942323748004,1.6546707176068534,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
211,-1.7423398912753212,1.2912464367214551,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
212,-1.536327542732704,0.8745555578043243,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
213,-1.3147414062840819,0.3913482372815146,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
214,-1.1608450414994629,-0.024073328889876882,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
215,-1.00507326953864,-0.4721629967805623,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
216,-0.8588479979627096,-0.8174383322663527,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
217,-0.701748754054875,-1.2497172624469508,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
218,-0.47582997512387903,-1.4023465529609527,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
219,-0.25474093455328695,-1.5235325172120764,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
220,-0.053637407806215176,-1.6056147414365605,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
221,0.15760574508930747,-1.7485571715225514,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
222,0.3054409294520394,-1.885442530260452,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
223,0.42324135491153314,-2.0221720084857187,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
224,0.5104647350553924,-2.2202070654657335,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
225,0.5855714031722731,-2.427684027782478,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
226,0.6282990534156611,-2.0490502625928677,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
227,0.6915996944293316,-1.631379563310605,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
228,0.7688698593790014,-1.3344049180968995,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
229,0.8153313775244092,-1.2334166145542969,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
230,0.8374803881807187,-1.2345523154320635,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
231,0.8169921296623728,-1.316857226103168,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
232,0.7739311992280331,-1.5511233679484124,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
233,0.67242196140761,-1.8396359281905217,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
234,0.5918189945484216,-1.9421607682148092,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
235,0.48884671317788775,-2.029253437488265,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
236,0.3994089968500771,-2.1546704442251863,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
237,0.29379871803590735,-2.408555262017737,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
238,0.22348789537865604,-2.728911984126643,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
239,0.11060194053150331,-3.0712033212277126,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
240,-0.006944288172179577,-3.4179038499718777,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
241,-0.06574847101639797,-3.761731723554632,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
242,-0.11543546355220438,-3.963663793350513,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
243,-0.2653324660454012,-4.060487860341305,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
244,-0.41307162052260465,-4.083736325368532,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
245,-0.5283865665919489,-4.067057110516623,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
246,-0.6693697361813823,-4.019491285518387,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
247,-0.7842271280902673,-3.9429762224594267,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
248,-0.9020557976337401,-3.827268344795179,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
249,-1.0312555353871466,-3.6256257673799044,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
250,-1.1942577928465858,-3.234142994220265,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
251,-1.0935111452935953,-2.912917794969538,0.0,1.458303348326004e-16,-5.992071048405514e-16,0.0
